21-02-2020,13:53:35,	-0.004422	,	-0.454722	,	-0.001702	,	-0.001961	,	-1.184607	,	2.929471	,	-0.003033	,	0.374545	,	-637.091633	,	227.087978	,	225.260041	,	1.565040	,	0.542089	,
21-02-2020,13:53:36,	-0.007619	,	-0.450516	,	-0.004760	,	-0.002166	,	-1.174606	,	2.922580	,	0.000219	,	0.375265	,	-637.116696	,	227.049548	,	226.051200	,	0.318567	,	0.534982	,
21-02-2020,13:53:37,	-0.005886	,	-0.447391	,	-0.004230	,	-0.000158	,	-1.174319	,	2.919197	,	-0.001923	,	0.373615	,	-637.108759	,	226.946371	,	225.077916	,	1.193688	,	0.539288	,
21-02-2020,13:53:38,	-0.007344	,	-0.444730	,	-0.001799	,	-0.001412	,	-1.180248	,	2.925806	,	-0.001550	,	0.370678	,	-637.101241	,	225.738329	,	224.229112	,	1.341978	,	0.540135	,
21-02-2020,13:53:39,	-0.006537	,	-0.444109	,	-0.003976	,	-0.000531	,	-1.185091	,	2.923905	,	0.000818	,	0.372449	,	-637.101241	,	225.221193	,	224.620932	,	0.738375	,	0.545369	,
21-02-2020,13:53:39,	-0.007134	,	-0.446129	,	0.000532	,	-0.004202	,	-1.182112	,	2.919984	,	0.004471	,	0.370671	,	-637.099570	,	227.355735	,	225.887872	,	1.067119	,	0.544085	,
21-02-2020,13:53:40,	-0.006679	,	-0.444623	,	-0.004566	,	-0.002781	,	-1.177173	,	2.914993	,	0.000061	,	0.372306	,	-637.120456	,	228.361184	,	226.026973	,	2.074239	,	0.541081	,
21-02-2020,13:53:41,	-0.005260	,	-0.444456	,	-0.000960	,	-0.004674	,	-1.174528	,	2.915832	,	-0.000900	,	0.370680	,	-637.111683	,	227.961010	,	227.081712	,	1.448496	,	0.542630	,
21-02-2020,13:53:42,	-0.004341	,	-0.451138	,	-0.000307	,	-0.003818	,	-1.179698	,	2.919217	,	-0.003165	,	0.375197	,	-637.121709	,	226.838182	,	225.683190	,	1.489433	,	0.539245	,
21-02-2020,13:53:43,	-0.005585	,	-0.449731	,	-0.003832	,	-0.002566	,	-1.183421	,	2.925516	,	-0.002732	,	0.374051	,	-637.105418	,	226.418375	,	225.610089	,	1.013651	,	0.535304	,
21-02-2020,13:53:44,	-0.004627	,	-0.451112	,	-0.003787	,	-0.000626	,	-1.193637	,	2.927549	,	-0.003843	,	0.373592	,	-637.113772	,	226.633918	,	226.011517	,	1.091765	,	0.536990	,
21-02-2020,13:53:45,	-0.006836	,	-0.451695	,	-0.004726	,	-0.002781	,	-1.195840	,	2.929139	,	0.001685	,	0.374575	,	-637.130899	,	226.064567	,	225.726633	,	1.007803	,	0.539891	,
21-02-2020,13:53:46,	-0.002963	,	-0.453790	,	0.001127	,	-0.004328	,	-1.187399	,	2.930360	,	0.003014	,	0.375796	,	-637.108759	,	226.631829	,	226.911701	,	1.850759	,	0.539562	,
21-02-2020,13:53:47,	-0.005410	,	-0.447212	,	0.000991	,	-0.004333	,	-1.182707	,	2.930921	,	0.001676	,	0.373027	,	-637.117114	,	226.750879	,	225.050764	,	1.073385	,	0.535028	,
