,0
529,241.0303680194096
530,496.02751405043057
531,0.0
532,586.6193206032605
533,20000.0
534,594.1580172664609
535,293.5784848340698
536,697.1085728154864
537,592.637262327903
538,220.51043049532927
539,428.1071227323536
540,123.02735605612779
541,346.10353851525315
542,308.0745078647519
543,583.8953808319692
544,596.3137472071433
545,0.0
546,395.4806061742567
547,327.8031677111736
548,123.81577785602715
549,543.5952613897891
550,645.7056582787471
551,325.23119582296255
552,698.1793838601445
553,20000.0
554,20000.0
555,20000.0
556,694.2081784822466
557,687.6171784906295
558,691.5757994291715
559,292.23067601545296
560,256.35312486273784
561,24.525847563912997
562,144.66504322718814
563,682.5103739242946
564,591.2672925053458
565,669.349528268933
566,687.6327631225874
567,141.10035019031022
568,701.771143776032
569,700.0103946439992
570,343.70567750304383
571,31.500431146843916
572,403.60596219387907
573,255.20141523506888
574,398.6842699838392
575,556.6025791410583
576,707.6949954582152
577,20000.0
578,646.875918354775
579,20000.0
580,549.2517122140539
581,123.26364650613058
582,261.3024343357694
583,210.68992100285507
584,213.95713026917028
585,274.18407676763104
586,487.8089105965812
587,215.54069600170624
588,139.38406987566682
589,318.14483938129393
590,266.0066300231617
591,260.9582119625799
592,0.0
593,0.0
594,0.0
595,0.0
596,70.51714986591236
597,45.40150885160645
598,654.9708874794992
599,20000.0
600,565.1841591067118
601,20000.0
602,666.3276150842024
603,622.3512878709936
604,528.6187837072769
605,563.5298586920115
606,498.35940928913953
607,20000.0
608,183.90222449623002
609,539.7100743428489
610,0.0
611,110.55958452392983
612,20000.0
613,284.0512563908034
614,117.31984243621251
615,655.306950883038
616,614.8012650368637
617,319.2655139632109
618,594.8881004339785
619,538.5739497934936
620,706.218833053734
621,618.9236390445589
622,0.0
623,708.7545925703272
624,282.7317164352117
625,190.793326467194
626,439.98187685392895
627,558.7090556184222
628,20000.0
629,20000.0
630,20000.0
631,706.721859650107
632,506.3274292188182
633,72.38197324942449
634,571.8627606360012
635,646.0521483659955
636,513.5610205377309
637,20000.0
638,690.5862308690664
639,649.0629618045866
640,603.9810281099095
641,421.20991012030566
642,558.75041397358
643,20000.0
644,20000.0
645,0.0
646,557.779952389889
647,354.8591236159708
648,335.90333270973923
649,284.2869407175412
650,670.2876504870136
651,20000.0
652,20000.0
653,704.2346538568979
654,701.014908818729
655,690.4322092648638
656,587.3895586021204
657,665.449425458526
658,200.76642143041948
659,706.9745113012748
660,707.8823224464853
661,691.4306454132567
662,20000.0
663,503.71031593473816
664,20000.0
665,20000.0
666,408.77676736323053
667,0.0
668,145.07334605471195
669,707.7788942875848
670,525.0835854961921
671,20000.0
672,20000.0
673,20000.0
674,629.9949692698833
675,177.90679839738578
676,682.7071208201902
677,238.71041581433713
678,20000.0
679,20000.0
680,289.99806164351935
681,694.4977656720472
682,519.5960369327678
683,670.6149810837471
684,624.0655382007924
685,237.23511611607307
686,592.8421936808404
687,0.0
688,355.192126955703
689,136.47964422609837
690,391.34161285550033
691,20000.0
692,197.03030762434014
693,195.16706321045805
694,350.17692172654745
695,384.87246053044424
696,164.37143049746552
697,659.969164859313
698,0.0
699,0.0
700,284.9988710239363
701,20000.0
702,649.2365990701053
703,20000.0
704,20000.0
705,20000.0
706,706.6198700222423
707,575.0303903234637
708,20000.0
709,20000.0
710,20000.0
711,666.2491187133849
712,658.7392572037644
713,20000.0
714,20000.0
715,567.0080962845764
716,297.60693943150557
717,20000.0
718,704.6973182255987
719,709.1187603671484
720,20000.0
721,406.34563988453453
722,447.2965478156182
723,360.40298648677185
724,20000.0
725,516.3968260865727
726,20000.0
727,592.2901790484483
728,20000.0
729,690.3615417560079
730,20000.0
731,504.9650939337748
732,635.2347429221187
733,71.98187985691727
734,658.4382312315743
735,605.5473262568294
736,0.0
737,84.38067750184865
738,606.5733726687874
739,393.8046043647896
740,578.4684348767214
741,693.381994195154
742,618.3740783648884
743,525.2224659949368
744,667.808178616249
745,449.1747823031076
746,607.9421628844204
747,663.8972416037174
748,0.0
749,561.0374718926055
750,369.5020993201192
751,0.0
752,0.0
753,469.4054066986372
754,212.70296017136167
755,657.4841154201245
756,0.0
757,228.39946274319198
758,573.3565486172338
759,639.0461272612224
760,20000.0
761,709.7046027394952
762,655.5290276078179
763,0.0
764,676.9521691480306
765,708.1135256691239
766,243.56723079641657
767,20000.0
768,20000.0
769,20000.0
770,20000.0
771,693.4649941534468
772,20000.0
773,680.0835550686215
774,579.5983177969895
775,239.16200990127655
776,393.21452592215127
777,662.2205233764435
778,551.2140581982103
779,472.013818194951
780,20000.0
781,20000.0
782,20000.0
783,20000.0
784,707.401518518551
785,575.8948892610961
786,628.6073285173645
787,20000.0
788,681.4818111036626
789,0.0
790,0.0
791,0.0
792,335.88789425876945
793,235.8748214160181
794,20000.0
795,20000.0
796,684.5316698270027
797,700.7129837005987
798,20000.0
799,20000.0
800,20000.0
801,32.13674033134228
802,319.76456261158285
803,20000.0
804,215.9838380680925
805,468.16395673848365
806,656.4069219398928
807,638.842919805937
808,665.6592541941543
809,618.983384007416
810,0.0
811,0.0
812,244.58201443044183
813,312.22762902571645
814,323.9296110006051
815,330.4198123753591
816,126.03069306936445
817,20000.0
818,695.8341253540559
819,0.0
820,0.0
821,0.0
822,176.76488737085114
823,528.43787677064
824,10.374795493108813
825,0.0
826,0.0
827,397.1196451678195
828,550.4906296583085
829,422.59983969752153
830,20000.0
831,0.0
832,471.61073903400353
833,0.0
834,0.0
835,20000.0
836,382.550192640893
837,472.6717389008428
838,635.7264936069641
839,312.1638286627792
840,0.0
841,674.0831727321817
842,708.547522456583
843,655.8493412668588
844,463.0628799152519
845,331.8439747256543
846,681.4048508697324
847,340.7701516620206
848,0.0
849,0.0
850,0.0
851,109.80921956728785
852,554.9067250972681
853,0.0
854,689.5536435799108
855,709.370756499553
856,20000.0
857,705.517919422487
858,114.0196091201697
859,0.0
860,0.0
861,286.57735651969267
862,279.30834067720974
863,245.31661571807697
864,675.2904378194896
865,194.92197293095893
866,655.9911752439749
867,677.5059957262113
868,602.0922746468453
869,475.49025385030376
870,479.3440476956735
871,0.0
872,596.8343614336897
873,505.1613889013602
874,20000.0
875,409.10304751252744
876,20000.0
877,20000.0
878,644.1739693558416
879,651.9114636234577
880,20000.0
881,637.2061237847915
882,680.0103918141625
883,0.0
884,127.32284528060194
885,176.2940148316997
886,267.9213292913968
887,675.5022442906813
888,656.7368635416549
889,487.68782699162387
890,469.12283839434457
891,665.887257214747
892,0.0
893,619.208486836353
894,697.5038590228053
895,692.5691945656051
896,477.2338461238903
897,20000.0
898,685.6416532967799
899,20000.0
