,0
528,71.26589848647777
529,122.44769477176882
530,281.9616465148892
531,20000.0
532,20000.0
533,20000.0
534,20000.0
535,201.7490834455981
536,20000.0
537,20000.0
538,546.4573802330996
539,392.3328155631317
540,274.919552463784
541,344.173921542237
542,145.56704439623505
543,20000.0
544,357.31719051362694
545,20000.0
546,594.4477033758109
547,83.25677736016964
548,160.12773421748528
549,227.94255176206698
550,265.9104803587691
551,294.0671274505142
552,90.55285531653934
553,48.00483338432973
554,254.21355466309373
555,454.210260338108
556,481.3274903668866
557,20000.0
558,280.34923915527776
559,333.3821325939964
560,20000.0
561,548.0888642310292
562,114.32116783480078
563,398.09560240242894
564,20000.0
565,166.22500453877228
566,247.11621876593017
567,20000.0
568,167.44749759962147
569,169.2134420013614
570,382.35614841826987
571,181.90517587625692
572,435.2722273634256
573,456.0061050418477
574,68.69843692354969
575,3.0842716835694968
576,19.09599679148715
577,336.0663957667207
578,0.0
579,20000.0
580,394.7419985906353
581,413.04443390505594
582,593.6416531331924
583,136.07462798999882
584,188.43767960972409
585,425.9162253262101
586,53.04024621501737
587,64.75077063219022
588,194.74199201286544
589,491.836082234619
590,52.69319446429112
591,114.53182639742404
592,20000.0
593,246.7522319606178
594,186.5663300331108
595,190.9720041996139
596,59.08242716393136
597,55.378137122549475
598,7.235140136984225
599,23.25978703288602
600,0.0
601,20000.0
602,20000.0
603,20000.0
604,0.0
605,514.1208067844972
606,698.8719761328076
607,186.95092776290403
608,480.3767575010762
609,330.15091982576854
610,20000.0
611,0.0
612,20000.0
613,20000.0
614,20000.0
615,20000.0
616,219.16857683463374
617,96.27158934812981
618,388.6502398747672
619,31.298039072876392
620,587.3227901342599
621,232.20965029240062
622,78.50872917915368
623,340.19054293617086
624,20000.0
625,254.83929906506938
626,20000.0
627,179.9343426641775
628,20000.0
629,358.7252243973351
630,279.8509837733245
631,20000.0
632,71.6390841291639
633,85.71504478916644
634,77.24625886801145
635,399.1606605950668
636,476.2897926881572
637,286.7737068621308
638,122.58654498652112
639,575.409257838881
640,522.3264483727535
641,701.1381491067779
642,20000.0
643,134.9663594615754
644,223.781089261044
645,180.4971921221623
646,20000.0
647,20000.0
648,0.0
649,126.38558806270169
650,93.5052675203133
651,128.2352477320324
652,363.51877247366843
653,707.699771977272
654,214.71615685549193
655,20000.0
656,20000.0
657,358.5165895952156
658,391.3836309078719
659,639.7858532706955
660,91.70787119451286
661,263.6579914943673
662,452.9406952398152
663,554.7806238925659
664,0.0
665,273.558999973643
666,368.3846448273504
667,0.0
668,53.80074964699812
669,130.60606488707572
670,359.0699676718477
671,405.84441118945347
672,20000.0
673,568.7025260075002
674,20000.0
675,283.4984266626719
676,431.0038950615889
677,20000.0
678,37.84146359244383
679,59.49068370185562
680,18.0709721178386
681,175.46465272762504
682,227.94950682040414
683,641.1362590069011
684,64.9908769373944
685,133.77002362408143
686,20000.0
687,20000.0
688,544.3738585649766
689,20000.0
690,323.7985342048474
691,0.0
692,20000.0
693,60.463113389635474
694,146.99104167149775
695,442.9347410300319
696,20000.0
697,241.29878765343398
698,20000.0
699,20000.0
700,485.9000188839787
701,20000.0
702,468.1974650109297
703,20000.0
704,192.16367492195667
705,290.2827882080482
706,20000.0
707,232.78020098097556
708,20000.0
709,20000.0
710,388.52303114735724
711,20000.0
712,290.3081602723545
713,102.25075290611036
714,174.37767080430476
715,690.8396071267247
716,260.848765494535
717,20000.0
718,20000.0
719,20000.0
720,85.73007782500002
721,558.8861866689914
722,385.2666454996546
723,20000.0
724,455.89733505053044
725,277.51549127321135
726,0.0
727,105.46870593023023
728,153.94617767930316
729,704.4774129025687
730,20000.0
731,128.90441017928438
732,20000.0
733,213.25976615266904
734,555.3431853074559
735,396.764487825942
736,504.98514391388466
737,108.3729220481373
738,93.31838910447254
739,94.68998070483998
740,20000.0
741,20000.0
742,20000.0
743,138.5328861295726
744,72.40832763413792
745,56.5919709206891
746,437.37342983842285
747,120.88461355762401
748,197.87691348036378
749,20000.0
750,20000.0
751,20000.0
752,20000.0
753,20000.0
754,92.3483125546039
755,186.24832939247716
756,0.0
757,239.4699834186408
758,202.69693970927653
759,96.70767124723699
760,76.70485068923931
761,61.383986274646766
762,240.75679574474034
763,20000.0
764,527.9946380543233
765,352.1883880649709
766,546.9814156145292
767,692.77622646997
768,279.8544254794606
769,20000.0
770,137.68850149327383
771,398.6499446480894
772,436.3546934642703
773,454.7706043447611
774,508.1920080097706
775,214.74016731150854
776,20000.0
777,20000.0
778,20000.0
779,20000.0
780,299.53659302816675
781,20000.0
782,20000.0
783,50.422241730243286
784,58.9847925933827
785,232.32577638575452
786,49.95801012362676
787,579.5039317870171
788,20000.0
789,316.6439766593705
790,20000.0
791,20000.0
792,656.1204950357618
793,51.79934826345662
794,395.5069462701809
795,20000.0
796,56.45857475584968
797,31.027822405177638
798,108.5207570630007
799,160.2107755992725
800,280.99407146683706
801,8.665195761499362
802,20000.0
803,681.5399822105206
804,20000.0
805,300.97075310758584
806,60.238196656556
807,381.0387020211058
808,307.72330601645876
809,426.9408310934175
810,80.41657011331398
811,202.23996264403152
812,20000.0
813,139.87219842276141
814,382.4724774664058
815,401.1502856112829
816,689.4173393699836
817,602.6832225915722
818,0.0
819,6.857537995976636
820,0.0
821,129.25620737111527
822,148.65737038563603
823,187.7336641521296
824,20000.0
825,706.2685798087884
826,639.1472412899273
827,20000.0
828,372.6688482428474
829,249.6732638076189
830,20000.0
831,20000.0
832,423.28427653481407
833,20000.0
834,505.1030265069264
835,271.11569154033003
836,20000.0
837,20000.0
838,705.3820160015714
839,220.23277607424276
840,259.3896753487772
841,20000.0
842,20000.0
843,20000.0
844,611.5134833604715
845,325.04650983726447
846,20000.0
847,118.4525094027442
848,176.13296883193343
849,253.71499355655524
850,117.57772968663745
851,54.66393435002086
852,64.16337733445353
853,229.86394515284576
854,118.73015308990523
855,79.62169995225558
856,51.28551892576125
857,290.994589491646
858,177.13472034713715
859,214.36000903861034
860,85.42180383033184
861,173.87813137202792
862,20000.0
863,495.87138260390077
864,20000.0
865,149.55658304474468
866,274.4668706332046
867,399.04029193648853
868,385.5027648243154
869,629.1402304346168
870,340.99123258281423
871,579.2010382106664
872,199.6522362234532
873,99.0872645574384
874,20000.0
875,20000.0
876,501.55467987162234
877,320.48531011781597
878,648.5284345839349
879,551.7808835712736
880,20000.0
881,88.29991141754314
882,110.73270512863081
883,503.95268923495865
884,137.41662966002565
885,20000.0
886,280.19971612318506
887,20000.0
888,553.8489569351991
889,328.8216288721038
890,130.1307367225599
891,20000.0
892,464.4197616072108
893,20000.0
894,114.09572087255259
895,390.1662048285252
896,119.5242150406228
897,20000.0
898,690.4871086136477
899,20000.0
